Label,VoxelCount,Volume,Centroid.X,Centroid.Y,Centroid.Z
1,30235,30235,506.100,137.333,11.498
2,28127,28127,548.203,157.527,13.021
3,26074,26074,577.256,160.547,9.670
4,28367,28367,608.817,162.584,13.838
5,49071,49071,795.209,157.759,17.277
6,29964,29964,302.548,178.872,11.412
7,39066,39066,440.016,172.470,15.896
8,29822,29822,768.618,162.363,15.737
9,26187,26187,688.221,195.929,8.381
10,18596,18596,768.859,199.902,6.175
11,27938,27938,395.331,197.622,11.587
12,35078,35078,856.601,201.610,8.698
13,26315,26315,637.848,213.591,9.582
14,24195,24195,611.443,228.953,9.420
15,20216,20216,735.593,223.402,6.895
16,27912,27912,332.879,222.344,9.392
17,26314,26314,529.019,224.899,10.774
18,66133,66133,570.481,238.764,17.306
19,15089,15089,479.041,228.657,5.136
20,25911,25911,434.978,235.331,9.508
21,29577,29577,824.429,231.196,9.833
22,21709,21709,756.115,237.921,10.597
23,34401,34401,775.916,214.429,18.299
24,33834,33834,792.243,251.942,9.870
25,28871,28871,867.941,254.155,8.382
26,27819,27819,164.765,241.289,9.992
27,32065,32065,643.398,249.442,16.895
28,29050,29050,541.073,258.765,11.829
29,15280,15280,511.441,259.682,6.734
30,25910,25910,625.283,269.913,11.071
31,16966,16966,664.620,274.390,5.413
32,24401,24401,684.788,261.058,11.419
33,25434,25434,383.112,253.439,13.414
34,26733,26733,222.628,254.881,10.649
35,19774,19774,436.786,272.860,5.823
36,28491,28491,728.427,268.890,11.828
37,12822,12822,400.938,277.193,7.098
38,14053,14053,120.254,259.552,10.777
39,80256,80256,757.672,277.618,19.633
40,10262,10262,101.268,263.547,7.947
41,23696,23696,704.737,280.758,11.998
42,39675,39675,836.490,269.204,13.758
43,31338,31338,310.978,259.650,18.255
44,13269,13269,320.911,281.588,5.793
45,29944,29944,499.778,282.217,13.952
46,29513,29513,601.002,285.313,10.412
47,34018,34018,468.740,295.009,12.637
48,20848,20848,235.336,288.163,6.476
49,52647,52647,910.797,288.633,14.566
50,13278,13278,521.866,297.930,5.460
51,22008,22008,636.389,306.790,7.205
52,29504,29504,160.337,289.592,8.945
53,34032,34032,972.114,288.498,12.941
54,34599,34599,561.834,319.208,11.936
55,22992,22992,362.483,302.334,13.784
56,28052,28052,729.722,313.116,7.040
57,18813,18813,409.037,322.726,7.426
58,21792,21792,334.216,315.474,12.633
59,31216,31216,486.690,323.085,8.775
60,29629,29629,769.557,321.217,10.358
61,37295,37295,588.083,333.564,10.610
62,13362,13362,7.623,323.784,12.312
63,20934,20934,273.978,331.472,5.525
64,27079,27079,691.939,325.678,11.661
65,20585,20585,532.334,329.262,9.694
66,29597,29597,828.607,337.877,6.203
67,31202,31202,620.523,337.894,11.397
68,41865,41865,448.376,353.332,11.929
69,27136,27136,202.965,328.601,15.134
70,26251,26251,366.694,335.927,12.938
71,56345,56345,734.769,358.851,11.681
72,38028,38028,504.534,366.611,9.764
73,30807,30807,777.493,359.833,8.224
74,15220,15220,309.042,355.504,8.609
75,14360,14360,367.096,365.616,7.040
76,35065,35065,657.073,340.238,13.155
77,32968,32968,484.440,354.457,20.252
78,28838,28838,268.080,359.304,16.483
79,39269,39269,597.509,370.381,13.117
80,24307,24307,640.135,378.207,7.835
81,29384,29384,701.755,382.232,6.051
82,52722,52722,805.083,354.269,18.164
83,19812,19812,392.674,380.431,8.606
84,23437,23437,563.860,384.849,8.422
85,34492,34492,531.932,382.828,10.939
86,9976,9976,158.764,389.174,3.864
87,29557,29557,892.418,362.788,13.831
88,32024,32024,665.350,375.878,18.294
89,21024,21024,302.709,382.810,12.783
90,38508,38508,266.397,389.854,15.907
91,14459,14459,330.240,393.837,8.539
92,46739,46739,793.705,392.547,16.385
93,39093,39093,754.279,405.436,10.805
94,13243,13243,498.761,403.292,6.371
95,17789,17789,620.695,406.424,10.478
96,8032,8032,181.631,402.690,4.340
97,7229,7229,381.827,410.379,4.124
98,26687,26687,645.291,417.829,10.657
99,21400,21400,684.049,418.966,6.903
100,49043,49043,34.874,412.283,20.457
101,18430,18430,324.488,418.316,8.848
102,25374,25374,897.689,400.960,14.187
103,45925,45925,434.922,422.613,16.239
104,15761,15761,599.602,423.899,7.837
105,17226,17226,463.410,425.229,8.732
106,22839,22839,482.262,433.245,15.511
107,13786,13786,506.881,431.992,7.474
108,19114,19114,529.897,432.240,9.854
109,17604,17604,549.876,437.060,7.970
110,43791,43791,569.636,431.166,17.685
111,24367,24367,109.548,429.198,7.327
112,30305,30305,284.083,438.279,10.639
113,24567,24567,800.787,426.213,10.988
114,11917,11917,165.064,441.213,5.410
115,25615,25615,880.776,426.980,11.092
116,31330,31330,703.085,436.121,17.253
117,9675,9675,390.681,436.030,6.796
118,17813,17813,372.945,447.975,11.090
119,46752,46752,676.843,451.284,16.246
120,22009,22009,733.062,449.614,7.903
121,4085,4085,323.076,444.850,3.906
122,37206,37206,611.527,453.064,11.484
123,40118,40118,772.677,445.469,12.040
124,12038,12038,451.046,455.009,6.911
125,16681,16681,143.943,460.617,5.960
126,31931,31931,46.036,453.918,22.482
127,7066,7066,313.511,465.250,4.469
128,4367,4367,650.496,455.657,3.581
129,15331,15331,476.210,469.006,7.003
130,21375,21375,395.436,469.702,7.724
131,25326,25326,878.363,468.758,11.596
132,31835,31835,928.694,474.567,11.391
133,39664,39664,513.863,460.427,16.408
134,49338,49338,744.349,468.241,15.998
135,16167,16167,583.989,482.028,6.084
136,26297,26297,581.274,454.579,24.739
137,38576,38576,365.386,475.745,16.556
138,14012,14012,554.684,481.213,7.468
139,16407,16407,449.870,483.514,9.098
140,23461,23461,117.613,482.254,8.914
141,38878,38878,231.414,481.772,13.464
142,12695,12695,857.630,497.183,5.650
143,43910,43910,677.248,504.124,10.053
144,44591,44591,528.776,492.507,17.393
145,26171,26171,427.516,480.159,17.593
146,11884,11884,626.449,503.349,4.137
147,20504,20504,709.951,495.552,7.461
148,41585,41585,602.669,501.181,16.944
149,19138,19138,783.183,513.809,6.708
150,1061,1061,137.394,495.453,10.858
151,42283,42283,470.568,504.472,17.336
152,10956,10956,122.775,505.133,9.670
153,27747,27747,410.970,509.998,7.997
154,342,342,109.056,499.468,12.132
155,9549,9549,822.127,527.192,3.712
156,21545,21545,238.600,511.242,15.592
157,9344,9344,653.516,523.482,4.315
158,5144,5144,540.847,521.822,4.411
159,22830,22830,171.127,526.606,8.438
160,27678,27678,1004.878,515.248,13.979
161,30423,30423,73.071,520.786,23.445
162,34704,34704,367.034,533.359,17.572
163,6245,6245,505.702,530.746,3.872
164,9615,9615,588.178,538.821,5.990
165,28583,28583,565.862,532.597,15.098
166,22628,22628,873.121,532.596,9.128
167,30720,30720,316.440,545.220,10.739
168,16172,16172,424.566,544.661,8.250
169,89548,89548,618.316,539.747,21.602
170,21583,21583,275.420,544.250,8.532
171,44105,44105,543.884,563.863,9.977
172,17422,17422,196.312,553.287,9.151
173,26537,26537,83.852,554.563,10.047
174,9992,9992,785.194,552.557,4.625
175,19156,19156,346.307,559.624,11.123
176,24899,24899,31.845,545.557,11.937
177,1665,1665,159.162,542.468,4.443
178,38086,38086,513.904,553.903,15.731
179,409,409,658.313,544.440,2.719
180,36302,36302,476.910,554.843,13.698
181,16171,16171,210.186,572.075,8.601
182,67044,67044,676.070,559.722,19.877
183,21523,21523,855.990,562.577,8.523
184,23193,23193,720.635,575.818,7.478
185,72611,72611,642.465,571.409,19.396
186,10420,10420,574.720,573.464,6.102
187,14371,14371,244.574,577.360,5.364
188,9106,9106,417.209,585.173,4.650
189,40219,40219,585.176,576.320,21.749
190,27412,27412,401.372,577.173,18.037
191,14598,14598,802.107,588.240,6.229
192,5625,5625,480.444,591.274,6.226
193,26952,26952,453.103,604.057,6.613
194,30484,30484,503.311,602.083,9.091
195,18675,18675,632.426,600.472,9.061
196,30272,30272,434.597,588.735,22.354
197,26079,26079,610.806,619.030,7.822
198,16453,16453,580.065,614.238,6.430
199,22484,22484,57.681,601.721,10.221
200,16475,16475,355.842,614.870,5.692
201,21628,21628,650.804,622.767,10.156
202,23426,23426,416.973,623.089,10.727
203,28784,28784,174.468,637.590,11.322
204,26231,26231,695.761,616.080,11.660
205,6644,6644,242.788,631.429,3.476
206,11842,11842,491.892,631.472,5.805
207,22577,22577,881.106,629.506,10.047
208,15410,15410,138.119,624.516,10.087
209,23988,23988,526.636,631.589,11.751
210,13153,13153,558.685,637.507,6.230
211,13305,13305,680.867,643.730,6.216
212,24626,24626,301.987,644.375,11.374
213,19406,19406,731.188,639.651,7.713
214,19968,19968,211.391,646.833,7.094
215,39439,39439,468.811,632.570,19.043
216,24633,24633,770.084,631.762,9.453
217,1463,1463,140.888,640.427,4.923
218,15682,15682,322.148,666.275,5.962
219,561,561,131.995,640.111,3.387
220,34780,34780,627.603,670.909,12.633
221,13843,13843,512.486,657.864,7.482
222,997,997,122.579,639.975,6.484
223,19245,19245,116.768,648.819,10.283
224,16093,16093,657.170,660.446,6.082
225,18954,18954,450.208,661.600,9.675
226,18862,18862,483.807,662.952,9.150
227,21949,21949,704.762,659.403,9.226
228,40285,40285,548.005,673.644,13.412
229,19257,19257,580.125,671.615,7.627
230,34867,34867,602.207,654.897,15.753
231,39884,39884,425.408,686.432,17.525
232,21972,21972,281.301,676.717,9.638
233,16892,16892,221.298,692.205,9.161
234,25639,25639,401.980,680.136,15.746
235,38065,38065,521.309,690.816,16.156
236,15190,15190,451.628,691.861,6.856
237,36979,36979,799.031,696.247,11.887
238,28051,28051,615.059,701.801,7.307
239,11830,11830,570.523,708.316,4.797
240,18183,18183,501.803,707.943,8.907
241,26576,26576,379.055,715.593,10.799
242,45304,45304,541.272,732.919,10.802
243,25824,25824,477.014,724.465,11.232
244,26219,26219,653.663,713.873,10.396
245,42983,42983,456.243,713.593,21.806
246,22996,22996,212.268,727.980,10.883
247,16054,16054,406.416,738.101,6.091
248,40911,40911,303.949,731.506,18.669
249,22596,22596,430.261,735.828,12.099
250,34818,34818,590.123,728.191,13.260
251,20496,20496,88.299,718.661,9.757
252,16721,16721,322.758,736.990,9.185
253,22660,22660,360.780,751.576,10.185
254,24481,24481,241.259,739.673,13.742
255,20912,20912,492.519,746.628,11.071
256,23155,23155,573.955,761.420,6.335
257,21115,21115,447.231,753.884,10.554
258,20976,20976,279.386,762.281,10.495
259,18889,18889,334.713,761.346,13.336
260,29672,29672,177.892,754.170,15.473
261,19573,19573,515.339,772.831,6.751
262,22105,22105,788.091,758.616,11.642
263,25044,25044,472.178,776.837,12.942
264,37406,37406,703.114,778.086,9.213
265,20592,20592,603.736,781.730,8.032
266,16708,16708,626.837,794.929,4.719
267,20511,20511,346.522,791.166,7.836
268,23727,23727,376.053,794.327,13.863
269,17409,17409,282.551,793.873,7.748
270,19402,19402,474.853,809.604,9.805
271,19797,19797,525.309,808.412,8.132
272,19115,19115,501.011,819.708,7.037
273,25108,25108,562.012,827.410,7.555
274,43050,43050,452.547,835.333,13.077
275,26929,26929,607.559,838.693,7.113
276,31385,31385,400.847,849.765,10.676
277,42749,42749,533.754,846.787,16.012
278,40408,40408,1000.556,870.468,12.703
279,18616,18616,991.378,898.304,6.560
280,28489,28489,505.110,892.405,9.933
281,29255,29255,358.446,903.419,9.134
282,27128,27128,1012.445,931.313,11.717
283,36599,36599,976.771,941.320,9.027
284,18578,18578,1003.490,979.356,5.835
285,42432,42432,965.739,977.386,13.053
286,20585,20585,994.328,1006.503,14.702
287,1139,1139,983.391,1004.386,1.539
288,351,351,973.165,1005.057,1.960
289,19106,19106,918.495,1014.491,13.648
290,24557,24557,953.201,1010.334,13.158
291,1012,1012,1014.375,1017.900,1.950
292,350,350,1001.971,1018.903,1.774
293,38560,38560,731.728,163.716,14.723
294,28289,28289,661.960,166.009,15.480
295,284,284,65.345,200.662,2.320
296,29948,29948,461.098,208.201,15.688
297,31270,31270,595.408,215.395,19.567
298,30865,30865,273.369,292.650,16.533
299,28764,28764,433.134,300.866,15.267
300,23502,23502,103.894,363.650,14.837
301,24393,24393,996.324,372.197,11.651
302,28787,28787,547.575,381.499,26.081
303,39050,39050,704.985,402.690,22.571
304,29164,29164,583.532,401.188,21.059
305,873,873,58.929,463.977,4.633
306,191,191,102.414,475.351,5.466
307,24217,24217,11.684,497.783,12.023
308,22874,22874,1000.613,543.994,13.731
309,10367,10367,152.511,550.516,10.182
310,20979,20979,38.227,585.415,13.198
311,19925,19925,234.076,597.348,17.372
312,24808,24808,561.784,608.456,26.227
313,170,170,130.641,646.012,2.782
314,42730,42730,319.609,789.584,19.987
315,26577,26577,501.841,782.407,27.964
316,665,665,1021.126,840.451,4.656
317,28426,28426,576.312,861.075,12.956
318,29631,29631,636.658,152.602,17.840
319,28068,28068,692.606,159.989,16.549
320,51697,51697,831.793,153.117,16.017
321,32299,32299,393.078,156.490,14.651
322,40240,40240,932.782,329.220,17.044
323,26629,26629,335.430,493.831,18.290
324,252,252,1018.877,533.623,5.389
325,75,75,149.120,536.160,4.933
326,40109,40109,323.099,600.854,22.044
327,35330,35330,615.341,808.279,20.352
328,24218,24218,363.954,856.323,15.167
329,38819,38819,521.434,872.898,17.308
330,45147,45147,486.235,997.224,17.579
331,27099,27099,442.061,991.679,11.607
332,21122,21122,685.698,110.589,11.964
333,26774,26774,481.019,180.530,19.748
334,40171,40171,707.828,232.095,18.152
335,23489,23489,106.640,222.160,14.129
336,33125,33125,662.946,305.709,22.309
337,45124,45124,211.144,378.217,22.694
338,27492,27492,349.756,367.668,21.567
339,219,219,1017.119,536.311,9.215
340,25335,25335,992.611,572.604,15.915
341,28065,28065,551.613,586.934,20.897
342,1045,1045,139.981,649.257,7.143
343,31408,31408,627.691,739.079,16.357
344,29867,29867,571.959,755.123,25.151
345,38796,38796,835.819,751.874,20.285
346,25824,25824,437.149,803.629,18.878
347,30743,30743,626.558,849.305,16.512
348,22975,22975,390.828,881.404,14.893
349,43259,43259,424.394,884.414,18.115
350,70392,70392,427.359,930.928,14.660
351,445,445,464.393,960.227,5.196
352,32522,32522,814.654,112.074,15.854
353,30568,30568,778.271,114.142,19.577
354,34863,34863,130.570,176.889,19.875
355,16740,16740,1005.316,231.167,14.093
356,34834,34834,840.934,311.312,17.627
357,27119,27119,360.051,398.450,18.788
358,8047,8047,1016.273,395.012,14.729
359,44409,44409,709.363,521.568,20.042
360,327,327,236.015,619.471,6.657
361,21405,21405,285.092,627.114,18.717
362,29599,29599,574.714,688.484,25.106
363,25869,25869,343.661,714.028,19.889
364,31087,31087,507.490,720.919,26.509
365,19235,19235,542.676,740.143,29.752
366,34462,34462,27.013,791.208,18.058
367,10226,10226,399.275,806.254,11.727
368,63592,63592,514.951,927.078,18.615
369,27572,27572,511.753,200.017,18.231
370,30866,30866,285.480,215.781,23.017
371,45447,45447,548.652,292.644,26.972
372,30879,30879,798.704,305.147,19.931
373,25578,25578,88.887,308.726,22.367
374,27986,27986,853.978,352.149,19.620
375,43262,43262,162.219,369.965,23.442
376,30001,30001,417.482,396.145,22.767
377,19919,19919,182.628,475.074,19.497
378,28365,28365,173.668,586.145,18.508
379,21484,21484,915.870,625.408,17.926
380,26363,26363,315.980,690.546,19.775
381,29746,29746,668.455,679.154,19.647
382,13217,13217,954.595,725.707,13.978
383,46008,46008,657.603,733.156,21.748
384,18837,18837,84.139,756.869,16.457
385,34500,34500,128.444,802.412,17.479
386,37419,37419,221.211,804.396,25.264
387,20741,20741,241.700,852.009,14.900
388,16882,16882,588.155,948.448,10.907
389,234,234,464.517,955.731,6.979
390,46977,46977,540.677,88.632,18.538
391,30579,30579,800.499,187.632,24.507
392,23198,23198,825.059,214.652,23.603
393,25736,25736,23.252,265.920,21.587
394,28657,28657,458.115,391.151,21.033
395,28837,28837,485.967,403.126,25.990
396,41020,41020,208.751,421.533,27.573
397,528,528,138.208,483.943,10.466
398,28419,28419,927.898,539.820,20.194
399,7468,7468,154.752,595.323,16.718
400,28099,28099,796.845,607.864,20.560
401,1394,1394,1.936,659.352,10.482
402,101,101,565.970,753.515,13.366
403,38840,38840,461.505,889.251,22.722
404,24717,24717,328.288,906.761,18.862
405,45499,45499,362.886,944.418,19.807
406,20769,20769,706.948,64.711,15.014
407,30971,30971,733.688,90.265,22.665
408,25759,25759,467.114,94.676,21.387
409,26800,26800,374.994,125.641,17.285
410,31552,31552,875.269,170.581,16.940
411,34951,34951,922.972,180.924,18.464
412,28210,28210,521.381,244.092,30.190
413,1076,1076,46.964,285.935,11.089
414,23531,23531,397.821,293.709,22.448
415,24200,24200,76.339,451.449,22.330
416,28850,28850,572.645,496.728,24.171
417,15817,15817,240.150,704.181,18.933
418,29750,29750,946.846,702.202,22.053
419,23865,23865,783.781,793.807,16.256
420,27118,27118,259.361,802.316,24.221
421,34023,34023,180.418,827.078,20.567
422,23250,23250,193.465,856.445,15.556
423,15440,15440,551.640,887.193,16.593
424,24060,24060,213.984,898.701,17.717
425,11843,11843,565.727,70.120,17.609
426,27886,27886,450.067,117.199,21.502
427,903,903,487.266,107.042,9.897
428,24614,24614,340.393,144.835,20.605
429,24862,24862,945.120,241.337,18.972
430,19218,19218,983.793,247.192,20.937
431,31518,31518,71.751,263.729,24.967
432,28163,28163,353.683,266.137,23.155
433,34645,34645,489.572,459.575,26.709
434,41573,41573,722.379,573.882,28.113
435,13812,13812,1016.254,599.737,22.598
436,14599,14599,1014.715,648.345,21.206
437,32154,32154,249.550,668.077,28.633
438,24884,24884,388.622,665.265,23.740
439,35992,35992,483.873,687.643,29.125
440,23295,23295,17.869,751.410,20.591
441,24448,24448,417.498,791.735,24.613
442,24276,24276,109.501,844.739,23.702
443,33156,33156,160.736,880.716,27.473
444,23591,23591,356.574,888.684,22.271
445,31171,31171,119.970,893.158,23.728
446,11651,11651,559.465,49.634,20.198
447,46715,46715,606.794,70.047,23.401
448,26534,26534,801.157,83.641,24.684
449,46827,46827,709.912,120.012,26.719
450,44203,44203,852.724,134.284,25.748
451,32551,32551,667.793,217.910,28.473
452,28691,28691,492.437,240.918,24.607
453,27343,27343,466.697,255.629,23.884
454,28056,28056,931.171,362.774,23.468
455,33238,33238,662.884,407.167,31.474
456,50800,50800,779.365,484.652,24.554
457,26505,26505,989.112,610.060,20.196
458,12191,12191,6.105,616.941,23.443
459,30907,30907,784.462,640.226,23.925
460,15602,15602,14.670,681.391,20.532
461,12052,12052,9.809,710.162,19.035
462,22627,22627,214.533,760.537,22.883
463,29208,29208,675.873,819.994,21.357
464,1544,1544,392.780,825.758,14.129
465,37055,37055,408.257,86.439,22.796
466,24265,24265,884.550,85.280,21.934
467,21781,21781,333.161,96.887,19.796
468,43042,43042,901.903,150.681,26.466
469,18818,18818,92.255,156.248,19.757
470,21696,21696,380.396,274.924,27.465
471,29926,29926,13.728,352.894,30.461
472,26000,26000,909.316,410.184,25.919
473,44430,44430,831.294,413.550,27.429
474,28082,28082,798.141,457.828,24.531
475,29635,29635,446.148,531.306,24.403
476,27257,27257,645.587,646.298,23.773
477,29654,29654,570.795,640.219,28.310
478,25173,25173,172.147,722.298,24.571
479,21364,21364,941.430,767.370,19.929
480,26460,26460,311.914,871.670,23.368
481,24908,24908,286.121,900.375,24.041
482,49082,49082,605.562,893.376,24.582
483,44873,44873,462.402,935.292,27.096
484,21003,21003,553.991,944.175,20.838
485,16075,16075,465.229,1013.143,20.138
486,24056,24056,546.291,135.420,25.861
487,43342,43342,627.068,128.244,29.248
488,28625,28625,941.313,147.362,23.378
489,26713,26713,375.362,177.205,27.693
490,26657,26657,230.315,215.399,24.464
491,26663,26663,862.649,291.786,26.273
492,840,840,888.326,290.323,26.023
493,39233,39233,884.475,273.964,38.172
494,35544,35544,689.111,364.923,29.387
495,44638,44638,304.256,403.578,33.093
496,26062,26062,749.422,580.324,27.328
497,12424,12424,966.253,738.943,19.445
498,28314,28314,373.150,828.458,29.213
499,27317,27317,340.001,843.882,27.465
500,15575,15575,217.260,853.270,24.726
501,27274,27274,420.428,963.865,22.853
502,415,415,568.195,960.383,14.665
503,24970,24970,532.823,52.557,23.665
504,41590,41590,829.199,83.485,28.764
505,7356,7356,875.639,110.528,22.133
506,29439,29439,276.303,137.208,26.869
507,56756,56756,956.483,167.732,30.858
508,26224,26224,616.890,201.301,29.072
509,3025,3025,130.635,389.798,17.005
510,24643,24643,858.326,380.293,26.946
511,27899,27899,249.014,434.447,28.655
512,30796,30796,438.481,449.529,29.632
513,29976,29976,948.717,475.437,27.961
514,25739,25739,383.632,496.637,25.341
515,17334,17334,483.084,526.055,27.711
516,20712,20712,702.334,551.569,26.696
517,42188,42188,470.380,573.556,33.150
518,2438,2438,105.167,622.496,16.692
519,29960,29960,541.685,633.476,32.112
520,44312,44312,513.667,654.694,35.468
521,25087,25087,73.475,666.487,28.045
522,24172,24172,275.321,688.802,24.909
523,39940,39940,50.425,721.130,29.790
524,21356,21356,353.523,748.184,29.220
525,26852,26852,391.952,777.597,27.663
526,29857,29857,567.792,920.653,26.575
527,29310,29310,923.210,117.174,26.259
528,35088,35088,652.092,277.362,29.780
529,48009,48009,573.859,289.513,32.916
530,52430,52430,716.147,326.513,29.734
531,32197,32197,729.384,487.936,29.018
532,41212,41212,643.044,477.988,27.459
533,50233,50233,679.544,473.441,37.798
534,36810,36810,313.576,540.858,34.584
535,51890,51890,522.705,593.452,37.389
536,24291,24291,273.202,649.826,29.296
537,66107,66107,838.852,697.421,38.968
538,28722,28722,397.049,741.218,27.089
539,30977,30977,533.825,773.585,30.011
540,53356,53356,644.536,782.210,29.881
541,19804,19804,72.709,822.185,24.625
542,27092,27092,310.625,822.396,28.795
543,34308,34308,393.158,913.869,29.850
544,47717,47717,323.802,957.834,28.190
545,24781,24781,572.469,974.969,23.895
546,20104,20104,516.616,14.913,23.710
547,28733,28733,496.548,45.894,27.169
548,25494,25494,955.917,211.948,26.505
549,25639,25639,258.309,244.405,25.912
550,42428,42428,745.217,235.672,36.402
551,39417,39417,309.752,482.293,31.482
552,25999,25999,227.210,503.428,32.622
553,36909,36909,580.382,550.534,39.779
554,38721,38721,309.169,624.669,35.426
555,25387,25387,352.274,636.511,27.601
556,51719,51719,688.256,631.790,33.099
557,37647,37647,562.750,785.455,31.890
558,37347,37347,568.861,825.960,33.072
559,892,892,207.938,41.215,17.096
560,30178,30178,427.895,47.239,26.319
561,23258,23258,814.599,58.275,30.317
562,26700,26700,231.025,123.632,25.931
563,28281,28281,676.838,151.302,33.160
564,25733,25733,307.382,283.818,36.771
565,52157,52157,525.284,331.686,31.452
566,25960,25960,390.772,341.455,31.901
567,37379,37379,649.680,353.986,34.249
568,26248,26248,737.399,521.808,29.182
569,20411,20411,192.740,503.431,29.242
570,47400,47400,775.577,517.067,34.839
571,21985,21985,276.043,535.705,28.717
572,39298,39298,414.058,545.161,35.564
573,28098,28098,808.165,585.295,29.715
574,26971,26971,374.643,612.312,29.744
575,44049,44049,739.706,679.643,31.856
576,31448,31448,686.154,730.802,30.770
577,36548,36548,435.610,770.609,34.549
578,29963,29963,511.380,806.504,29.153
579,26179,26179,545.214,813.638,27.645
580,29035,29035,491.015,834.810,32.865
581,21724,21724,69.021,856.027,27.016
582,23482,23482,151.125,996.561,26.077
583,26117,26117,522.373,997.916,24.818
584,12425,12425,945.079,52.218,25.437
585,26526,26526,491.529,79.527,32.941
586,42387,42387,602.017,111.185,36.481
587,29031,29031,197.014,111.441,27.049
588,23857,23857,207.858,169.179,32.119
589,31375,31375,847.702,229.687,29.439
590,25620,25620,745.300,384.829,29.259
591,60116,60116,616.403,368.240,36.300
592,45676,45676,795.111,418.218,35.787
593,23659,23659,339.456,459.690,28.162
594,27387,27387,961.451,448.953,33.802
595,23507,23507,836.442,477.505,25.880
596,5169,5169,417.098,502.877,23.883
597,38061,38061,250.362,534.638,34.625
598,42794,42794,96.866,602.667,39.751
599,38236,38236,447.441,642.827,34.450
600,28008,28008,707.879,680.372,31.750
601,22262,22262,145.683,844.944,27.599
602,20689,20689,102.203,939.707,25.919
603,19060,19060,52.416,931.342,26.258
604,20838,20838,134.819,959.115,26.752
605,29660,29660,94.789,93.052,30.773
606,28196,28196,496.381,155.604,31.915
607,22370,22370,29.899,178.797,32.960
608,42435,42435,822.052,185.713,36.712
609,23245,23245,441.192,234.901,28.768
610,36289,36289,675.723,238.648,40.078
611,28170,28170,584.686,322.586,37.566
612,47702,47702,578.656,364.862,38.014
613,24508,24508,66.808,488.197,33.156
614,29616,29616,919.164,489.544,33.198
615,27278,27278,473.555,778.615,34.224
616,44080,44080,634.186,828.238,33.959
617,45218,45218,284.811,882.631,38.332
618,34563,34563,468.620,870.790,35.102
619,28220,28220,597.935,935.113,30.452
620,28282,28282,724.105,46.523,33.157
621,27029,27029,272.502,106.669,35.850
622,17973,17973,111.746,118.228,28.614
623,39824,39824,777.676,250.275,38.282
624,35950,35950,790.557,280.716,33.596
625,27411,27411,480.784,332.933,35.076
626,4929,4929,151.002,338.770,23.907
627,25000,25000,194.209,342.844,34.499
628,46799,46799,815.991,360.509,37.000
629,22721,22721,773.586,366.454,33.128
630,11762,11762,5.968,440.842,34.774
631,34085,34085,499.437,482.928,38.147
632,168,168,1016.756,519.732,21.720
633,44480,44480,839.771,658.239,36.348
634,46140,46140,802.650,659.741,36.471
635,28765,28765,593.120,691.319,32.915
636,31947,31947,419.925,725.731,35.959
637,26462,26462,719.500,726.395,33.684
638,26217,26217,507.853,751.419,33.917
639,28135,28135,675.593,867.712,32.452
640,19450,19450,17.674,959.030,28.086
641,29573,29573,478.082,964.977,30.489
642,52627,52627,598.907,972.937,35.059
643,19031,19031,36.578,993.972,30.073
644,35696,35696,298.019,81.773,37.311
645,22402,22402,329.166,72.342,28.970
646,29618,29618,742.208,134.549,36.278
647,30282,30282,574.805,163.001,29.364
648,27241,27241,269.744,171.135,34.364
649,49529,49529,482.401,292.506,37.511
650,29374,29374,527.123,272.893,37.437
651,27571,27571,415.178,319.904,34.216
652,47094,47094,782.241,321.135,41.162
653,25644,25644,115.370,337.744,35.485
654,24655,24655,240.058,365.160,32.326
655,52712,52712,989.158,459.532,44.718
656,22251,22251,668.420,508.676,31.244
657,24252,24252,348.337,573.275,36.347
658,169,169,159.893,600.503,20.000
659,22978,22978,481.445,603.819,33.960
660,30680,30680,120.004,616.686,33.468
661,26218,26218,414.006,644.851,34.608
662,27121,27121,369.347,703.167,34.253
663,26653,26653,579.300,730.224,34.499
664,29404,29404,342.715,810.809,35.679
665,23257,23257,467.570,821.172,36.690
666,42315,42315,419.577,851.865,41.621
667,36536,36536,414.781,944.242,43.863
668,39375,39375,315.776,993.855,31.385
669,25177,25177,570.542,1005.597,28.874
670,26036,26036,811.813,10.896,47.534
671,46295,46295,860.795,57.133,36.276
672,17102,17102,922.475,70.676,32.691
673,7076,7076,942.401,80.198,24.427
674,30109,30109,430.888,147.151,35.066
675,47337,47337,632.823,201.875,43.673
676,27875,27875,206.787,212.625,35.506
677,24168,24168,35.031,234.786,37.213
678,29031,29031,418.909,245.402,37.977
679,29934,29934,443.557,272.301,35.064
680,22205,22205,210.502,314.503,36.707
681,41188,41188,736.155,424.753,37.117
682,26883,26883,897.614,547.364,35.778
683,33245,33245,941.775,575.885,41.325
684,37296,37296,595.213,594.596,37.004
685,25781,25781,627.898,609.182,34.631
686,48773,48773,638.275,693.414,38.763
687,23985,23985,748.098,738.098,34.470
688,19941,19941,75.914,771.625,36.196
689,21070,21070,99.655,784.030,34.134
690,30231,30231,400.985,828.154,36.428
691,37822,37822,447.162,832.176,40.974
692,24140,24140,493.499,887.639,35.944
693,30298,30298,320.330,923.915,34.706
694,15724,15724,427.606,8.825,36.403
695,29053,29053,258.496,61.225,35.676
696,47942,47942,979.766,98.018,35.145
697,26896,26896,665.463,115.846,36.587
